id,observed_on,year,scientific_name,common_name,quality_grade,latitude,longitude,place_guess,url
176418502,2023-07-30,2023,Lycorma delicatula,Spotted Lanternfly,research,40.46033,-79.9376616667,"S Aiken Ave, Pittsburgh, PA, US",https://www.inaturalist.org/observations/176418502
176422714,2023-08-02,2023,Lycorma delicatula,Spotted Lanternfly,research,40.6595462591,-73.9825783297,461 Prospect Avenue,https://www.inaturalist.org/observations/176422714
176429085,2023-07-31,2023,Lycorma delicatula,Spotted Lanternfly,research,40.9425783333,-73.9194633333,"Palisades Interstate Park, Alpine, NJ, US",https://www.inaturalist.org/observations/176429085
176429808,2023-08-02,2023,Lycorma delicatula,Spotted Lanternfly,research,40.769577,-73.948818,"John Jay Pool, Manhattan, New York, NY, US",https://www.inaturalist.org/observations/176429808
176434067,2023-07-27,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7180116667,-73.9572733333,"Williamsburg, Brooklyn, NY, USA",https://www.inaturalist.org/observations/176434067
176438028,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.0912052535,-75.3799444933,"Williams Rd, King Of Prussia, PA, US",https://www.inaturalist.org/observations/176438028
176447917,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7085155743,-73.9464577754,"Long Island, New York, NY, US",https://www.inaturalist.org/observations/176447917
176455931,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.4199616667,-77.7416083333,"Harpers Ferry Rd, Sharpsburg, MD, US",https://www.inaturalist.org/observations/176455931
176456898,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,41.0855532989,-73.9074476632,"New York, US",https://www.inaturalist.org/observations/176456898
176458077,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.6761602546,-74.1041290016,"Avenue E, Bayonne, NJ, US",https://www.inaturalist.org/observations/176458077
176463108,2023-08-01,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7468544359,-73.4453525197,"Old Bethpage, NY, USA",https://www.inaturalist.org/observations/176463108
176468985,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.648816702,-76.6989868508,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/176468985
176469090,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.648736571,-76.698935805,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/176469090
176469140,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.6487273928,-76.6990517267,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/176469140
176469763,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.6212966667,-75.4236216667,"Trump St, Allentown, PA, US",https://www.inaturalist.org/observations/176469763
176470024,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.6488610842,-76.6990581807,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/176470024
176470716,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.6487214417,-76.6992988252,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/176470716
176471541,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.6486268519,-76.6994598415,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/176471541
176473052,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.6487823781,-76.6992805526,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/176473052
176473142,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.6488104994,-76.6991707497,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/176473142
176473559,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.2250239069,-79.5058764359,"Westmoreland County, US-PA, US",https://www.inaturalist.org/observations/176473559
176475393,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.9806735814,-73.8169171382,"Scarsdale Rd, Yonkers, NY, US",https://www.inaturalist.org/observations/176475393
176480664,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.9676732878,-75.1849092135,"Schuylkill River Trail, Philadelphia, PA, US",https://www.inaturalist.org/observations/176480664
176481084,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.9806834076,-74.7419529788,"Historic Smithville Park, Mount Holly, NJ, US",https://www.inaturalist.org/observations/176481084
176481998,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.4982910156,-75.3078079224,Bridgeton,https://www.inaturalist.org/observations/176481998
176485841,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7891675039,-73.7179159653,"Long Island, Thomaston, NY, US",https://www.inaturalist.org/observations/176485841
176486085,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.4330333333,-77.79383,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",https://www.inaturalist.org/observations/176486085
176486208,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.4399083333,-77.7977533333,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",https://www.inaturalist.org/observations/176486208
176486278,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.4313163553,-80.0065055397,"Wabash Tunnel, Pittsburgh, PA, US",https://www.inaturalist.org/observations/176486278
176486288,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.4399416667,-77.7978966667,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",https://www.inaturalist.org/observations/176486288
176486344,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.43993,-77.7979133333,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",https://www.inaturalist.org/observations/176486344
176486707,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.41925,-77.742905,"Harpers Ferry Rd, Sharpsburg, MD, US",https://www.inaturalist.org/observations/176486707
176486973,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.419945,-77.741455,"Harpers Ferry Rd, Sharpsburg, MD, US",https://www.inaturalist.org/observations/176486973
176487732,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.767368353,-73.9768315294,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/176487732
176489200,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.0950012207,-75.2138595581,Glenside,https://www.inaturalist.org/observations/176489200
176490781,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.8900416667,-73.905075,"Brust Park, New York, NY, US",https://www.inaturalist.org/observations/176490781
176491865,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.2602462734,-76.6348059713,"Sidney Ave, Baltimore, MD, US",https://www.inaturalist.org/observations/176491865
176492780,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,41.0880126953,-73.8623962402,Sleepy Hollow,https://www.inaturalist.org/observations/176492780
176495047,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.1321083334,-74.8441156,"Middle Township, NJ, USA",https://www.inaturalist.org/observations/176495047
176497289,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,41.0725707504,-73.8436083298,"Midland Ave, Tarrytown, NY, US",https://www.inaturalist.org/observations/176497289
176498133,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.392325,-80.0703361667,"Greentree Rd, Pittsburgh, PA, US",https://www.inaturalist.org/observations/176498133
176498244,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.392325,-80.0703361667,"Greentree Rd, Pittsburgh, PA, US",https://www.inaturalist.org/observations/176498244
176505728,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.2438743,-75.3391081997,"Kulpsville, PA, USA",https://www.inaturalist.org/observations/176505728
176510109,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.5416414037,-80.2715901725,"Pennsylvania, US",https://www.inaturalist.org/observations/176510109
176516197,2023-08-01,2023,Lycorma delicatula,Spotted Lanternfly,research,40.8599677239,-73.9314777266,"Fort Tryon Park, New York, NY, US",https://www.inaturalist.org/observations/176516197
176516600,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,39.4160833333,-77.4107305556,"Downtown, Frederick, MD 21701, USA",https://www.inaturalist.org/observations/176516600
176521239,2023-07-30,2023,Lycorma delicatula,Spotted Lanternfly,research,40.2097544584,-74.0076220543,"Broadway, Ocean Grove, NJ, US",https://www.inaturalist.org/observations/176521239
176522553,2023-08-01,2023,Lycorma delicatula,Spotted Lanternfly,research,40.2721589632,-74.6726366655,"Poillon Ct, Lawrence Township, NJ, US",https://www.inaturalist.org/observations/176522553
176522698,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,41.1983648572,-74.2562157728,"Sterling Forest State Park, Tuxedo Park, NY, US",https://www.inaturalist.org/observations/176522698
176527469,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.855305,-73.5688633333,"Long Island, Upper Brookville, NY, US",https://www.inaturalist.org/observations/176527469
176535857,2023-08-02,2023,Lycorma delicatula,Spotted Lanternfly,research,40.657752,-73.965003,"Flatbush, New York, United States",https://www.inaturalist.org/observations/176535857
176537517,2023-08-01,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7311240506,-73.7640605714,"Cunningham Park, New York, NY, US",https://www.inaturalist.org/observations/176537517
176540331,2023-08-02,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7799987793,-73.9687042236,"Central Park, New York County, US-NY, US",https://www.inaturalist.org/observations/176540331
176540946,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,38.773222581,-77.5670871511,"Linton Hall, Bristow, VA, USA",https://www.inaturalist.org/observations/176540946
176542143,2023-07-23,2023,Lycorma delicatula,Spotted Lanternfly,research,40.4734986989,-79.927876384,"Highland Park, Pittsburgh, PA 15206, USA",https://www.inaturalist.org/observations/176542143
176543087,2023-07-31,2023,Lycorma delicatula,Spotted Lanternfly,research,39.2784166667,-76.5929866667,"Northwest Harbor, Baltimore, MD, US",https://www.inaturalist.org/observations/176543087
176543795,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7427133333,-74.0381916667,"Fourth St, Hoboken, NJ, US",https://www.inaturalist.org/observations/176543795
176547150,2023-08-01,2023,Lycorma delicatula,Spotted Lanternfly,research,40.633325,-74.3957666667,"South Ave, Plainfield, NJ, US",https://www.inaturalist.org/observations/176547150
176547680,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.75007,-74.0089638833,"Pier 64, New York, NY, US",https://www.inaturalist.org/observations/176547680
176579468,2023-08-02,2023,Lycorma delicatula,Spotted Lanternfly,research,40.8675096701,-73.929327911,"Inwood Hill Park, New York, NY, US",https://www.inaturalist.org/observations/176579468
176581191,2023-07-28,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7438290845,-73.8080916266,"Kissena Park, New York, NY, US",https://www.inaturalist.org/observations/176581191
176581617,2023-07-31,2023,Lycorma delicatula,Spotted Lanternfly,research,40.906101249,-73.901405691,"Tyndall Ave, New York, NY, US",https://www.inaturalist.org/observations/176581617
176583243,2023-08-01,2023,Lycorma delicatula,Spotted Lanternfly,research,41.507195,-81.59762,"Murray Hill Rd, Cleveland, OH, US",https://www.inaturalist.org/observations/176583243
176585463,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.6436222222,-74.1025361111,"Randall Manor, Staten Island, NY, USA",https://www.inaturalist.org/observations/176585463
176585470,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.6417916667,-74.1023888889,"Randall Manor, Staten Island, NY, USA",https://www.inaturalist.org/observations/176585470
176587311,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,39.3142055556,-76.6377055556,"Reservoir Hill, Baltimore, MD 21217, USA",https://www.inaturalist.org/observations/176587311
176588781,2023-07-29,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7148033333,-73.958595,"Long Island, New York, NY, US",https://www.inaturalist.org/observations/176588781
176591834,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.85547,-73.880295,"Bronx Zoo, New York, NY, US",https://www.inaturalist.org/observations/176591834
176593510,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,41.2176671944,-76.0027406944,"Nanticoke, PA 18634, USA",https://www.inaturalist.org/observations/176593510
176593620,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,41.2164098889,-76.0018215,"Nanticoke, PA 18634, USA",https://www.inaturalist.org/observations/176593620
176595334,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7561835858,-73.9701972529,Ess-a-Bagel,https://www.inaturalist.org/observations/176595334
176598073,2022-09-04,2022,Lycorma delicatula,Spotted Lanternfly,research,40.506291,-74.444528,"Borough of Highland Park, New Jersey, United States",https://www.inaturalist.org/observations/176598073
176599799,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,40.4353333333,-79.9003,"Frick Park, Pittsburgh, PA, US",https://www.inaturalist.org/observations/176599799
176602235,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7814866667,-73.9722533333,"Theodore Roosevelt Park, New York, NY, US",https://www.inaturalist.org/observations/176602235
176609242,2023-07-22,2023,Lycorma delicatula,Spotted Lanternfly,research,39.5656,-77.495865,"Frederick County, MD, USA",https://www.inaturalist.org/observations/176609242
176624252,2023-07-26,2023,Lycorma delicatula,Spotted Lanternfly,research,39.3228216667,-76.6188366667,"W 29th St, Baltimore, MD, US",https://www.inaturalist.org/observations/176624252
176625556,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,38.4400783333,-78.631155,"Homestead Rd, Elkton, VA, US",https://www.inaturalist.org/observations/176625556
176626923,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,39.3268219089,-76.6454815118,"The Maryland Zoo, Baltimore, MD, US",https://www.inaturalist.org/observations/176626923
176627058,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,41.20475055,-74.42716071,"Vernon Township, NJ 07422, USA",https://www.inaturalist.org/observations/176627058
176629706,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,40.465330613,-79.9102831168,"Allegheny County, US-PA, US",https://www.inaturalist.org/observations/176629706
176633608,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,38.7203116667,-77.67198,"Greenwood Way, Nokesville, VA, US",https://www.inaturalist.org/observations/176633608
176634912,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,40.678891,-74.2290863,"Union, NJ 07083, USA",https://www.inaturalist.org/observations/176634912
176640355,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7730712891,-73.7661437988,New York,https://www.inaturalist.org/observations/176640355
176643415,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7133915139,-73.4593680079,"Long Island, Massapequa, NY, US",https://www.inaturalist.org/observations/176643415
176647674,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,40.439056,-79.96316,"West Oakland, Pittsburgh, PA, USA",https://www.inaturalist.org/observations/176647674
176650169,2023-08-03,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7523221,-73.8440079,"Mets-Willets Point, Queens, NY 11368, USA",https://www.inaturalist.org/observations/176650169
176651209,2023-08-04,2023,Lycorma delicatula,Spotted Lanternfly,research,40.7050020481,-73.6785307434,"Long Island, Franklin Square, NY, US",https://www.inaturalist.org/observations/176651209
